"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.321191875E0,-8.827286386E-1,-1.690564531E0,-5.537864323E-1,1.985924897E0
6.331142875E0,7.308120556E-2,-1.815870363E0,-1.406008320E-1,1.822771140E0
6.341093875E0,6.867254383E-1,-2.069439547E0,5.374713850E-1,2.245673030E0
6.351045875E0,1.122933646E0,-2.353648726E0,1.387719837E0,2.954049534E0
6.360996875E0,1.565279019E0,-2.484950877E0,2.141515689E0,3.634717144E0
6.370948875E0,1.883660057E0,-2.557066342E0,2.670680666E0,4.149614284E0
6.380899875E0,1.745859018E0,-2.665368471E0,2.866154255E0,4.285679994E0
6.390850875E0,1.281803811E0,-2.539352202E0,3.008899992E0,4.140629152E0
6.400802875E0,1.033899848E0,-2.463460606E0,3.090296742E0,4.085036230E0
6.410753875E0,1.085332980E0,-2.119106966E0,2.856920332E0,3.718945522E0
6.420704875E0,1.194895768E0,-1.471762306E0,2.609786593E0,3.225654390E0
6.430656875E0,1.493880569E0,-4.289295208E-1,2.247252352E0,2.732362132E0
6.440607875E0,1.591438731E0,5.582968283E-1,1.965522830E0,2.589913624E0
6.450558875E0,1.454397245E0,1.445017726E0,1.812369050E0,2.736426346E0
6.460510875E0,1.421127173E0,2.009026115E0,1.704665823E0,2.993605508E0
6.470461875E0,1.558449909E0,2.348956921E0,1.595178025E0,3.238974786E0
6.480412875E0,1.711542879E0,2.505965186E0,1.363794200E0,3.327036994E0
6.490364875E0,1.922721504E0,2.361048378E0,1.154400584E0,3.256385747E0
6.500315875E0,2.139614321E0,1.831941435E0,9.749284852E-1,2.980678516E0
6.510266875E0,2.244043838E0,9.631334817E-1,7.378309071E-1,2.551029851E0
6.520218875E0,2.088934456E0,-1.574222481E-1,6.154814279E-1,2.183402463E0
6.530169875E0,1.562998458E0,-1.297053934E0,7.729421946E-1,2.173189528E0
6.540121875E0,6.623179176E-1,-2.053932146E0,9.886285114E-1,2.373749907E0
6.550072875E0,-3.540003759E-1,-2.137627437E0,8.686881582E-1,2.334392093E0
6.560023875E0,-1.054144882E0,-1.792638205E0,6.822613815E-1,2.188664835E0
6.569975875E0,-1.368469487E0,-1.399860849E0,3.956974554E-1,1.997221974E0
6.579926875E0,-1.549896602E0,-9.143712115E-1,1.025156506E-1,1.802432703E0
6.589877875E0,-1.647742447E0,-3.244000161E-1,-2.324467758E-1,1.695382566E0
6.599829875E0,-1.725056379E0,4.080917984E-1,-7.309183288E-1,1.917446226E0
6.609780875E0,-1.821770203E0,1.096290954E0,-1.149269067E0,2.416923648E0
6.619731875E0,-1.896029988E0,1.687537428E0,-1.400739101E0,2.899100259E0
6.629683875E0,-1.805459395E0,2.128825039E0,-1.542861525E0,3.189357515E0
6.639634875E0,-1.666946165E0,2.423051668E0,-1.512558914E0,3.307222909E0
6.649585875E0,-1.466343399E0,2.574273528E0,-1.402917774E0,3.277991068E0
6.659537875E0,-1.171054842E0,2.501701396E0,-1.199855669E0,3.011566527E0
6.669488875E0,-8.474496822E-1,2.161845435E0,-9.300464272E-1,2.501346239E0
6.679439875E0,-7.909157315E-1,1.436998270E0,-6.679613578E-1,1.771068632E0
6.689391875E0,-9.267333949E-1,7.721172255E-1,-3.671034014E-1,1.260858716E0
6.699342875E0,-9.391245219E-1,4.576253164E-1,-1.651499283E-1,1.057662657E0
6.709293875E0,-8.038491878E-1,3.036342144E-1,-5.372304797E-2,8.609607533E-1
6.719245875E0,-6.578532761E-1,2.057676119E-1,6.928950548E-3,6.893179625E-1
6.729196875E0,-4.003199717E-1,1.241837507E-1,6.924156288E-2,4.248200534E-1
6.739148875E0,-1.932859261E-1,4.716773450E-2,1.806356943E-1,2.687256937E-1
6.749099875E0,-4.449376624E-2,-7.370766163E-2,3.789521992E-1,3.886094233E-1
6.759050875E0,8.749243598E-2,-1.814256531E-1,5.222230160E-1,5.597205306E-1
6.769003917E0,1.688493886E-1,-2.464613092E-1,6.286060882E-1,6.959877205E-1
6.778954917E0,2.680035846E-1,-2.275952679E-1,5.889239591E-1,6.858986492E-1
6.788905917E0,3.050233301E-1,-2.027422625E-1,4.457285714E-1,5.769034722E-1
6.798857917E0,2.668115566E-1,-1.573491579E-1,1.605920237E-1,3.489082434E-1
6.808808917E0,7.652835846E-2,-1.114531928E-1,-2.887653663E-1,3.188476762E-1
6.818759917E0,-2.574861247E-1,-9.377647519E-2,-8.545074908E-1,8.973718201E-1
6.828711917E0,-7.597839128E-1,-8.991146564E-2,-1.431225899E0,1.622887316E0
6.838662917E0,-1.257160136E0,-8.810643017E-2,-2.039951454E0,2.397835750E0
6.848613917E0,-1.656050171E0,1.001803458E-2,-2.707627468E0,3.173932739E0
6.858565917E0,-1.951570351E0,7.438710809E-2,-3.318739856E0,3.850739475E0
6.868516917E0,-2.163153457E0,1.974604726E-2,-3.800102529E0,4.372688191E0
6.878467917E0,-2.227292004E0,-9.948218822E-2,-4.100228414E0,4.667183243E0
6.888419917E0,-2.134069553E0,-1.683430928E-1,-4.038693486E0,4.570955844E0
6.898370917E0,-1.799533827E0,-1.608978331E-2,-3.517575594E0,3.951192090E0
6.908322917E0,-1.489144763E0,1.350010997E-1,-2.791429762E0,3.166679260E0
6.918273917E0,-1.298908964E0,2.539627022E-1,-2.075139998E0,2.461273564E0
6.928224917E0,-1.211047824E0,1.955642205E-1,-1.430113174E0,1.884172467E0
6.938176917E0,-1.363631355E0,-1.404688311E-1,-7.741801963E-1,1.574349688E0
6.948127917E0,-1.570746896E0,-6.462956697E-1,-1.745868959E-2,1.698601987E0
6.958078917E0,-1.815167966E0,-1.130486056E0,4.696384940E-1,2.189382055E0
6.968030917E0,-2.051429830E0,-1.498288785E0,5.743831033E-1,2.604448038E0
6.977981917E0,-2.200378001E0,-1.755565104E0,6.290054530E-1,2.884323152E0
6.987932917E0,-2.173116674E0,-1.895662637E0,6.435066209E-1,2.954669809E0
6.997884917E0,-1.978142437E0,-2.004172341E0,4.965689421E-1,2.859429137E0
7.007835917E0,-1.836287816E0,-2.049895813E0,3.462487221E-1,2.773790541E0
7.017786917E0,-1.727989927E0,-1.987466846E0,2.291067731E-1,2.643570231E0
7.027738917E0,-1.541408199E0,-1.755893133E0,1.000294876E-1,2.338611945E0
7.037689917E0,-1.414514849E0,-1.301438177E0,-1.456553113E-1,1.927643394E0
7.047640917E0,-1.335768934E0,-6.871963584E-1,-8.725846696E-1,1.737216591E0
7.057592917E0,-1.211474963E0,-2.447667861E-1,-2.148664641E0,2.478778350E0
7.067543917E0,-6.203981323E-1,-3.528923285E-1,-2.970876718E0,3.055410825E0
7.077494917E0,5.624376071E-1,-3.244742757E-1,-2.362128943E0,2.449749530E0
7.087446917E0,2.076262078E0,-7.091386199E-2,-1.215763750E0,2.407067612E0
7.097397917E0,3.590495635E0,6.858842432E-2,-2.468799698E-1,3.599626786E0
7.107348917E0,4.795580469E0,-1.838715434E-2,4.194476759E-1,4.813924228E0
7.117300917E0,5.326717565E0,-4.420190978E-1,8.807253094E-1,5.417100513E0
7.127251917E0,5.354908161E0,-1.017957560E0,1.035773734E0,5.548342657E0
7.137203917E0,4.939178730E0,-1.539167839E0,8.323394537E-1,5.239972626E0
7.147154917E0,3.970903206E0,-2.098118386E0,3.740472624E-1,4.506671098E0
7.157105917E0,2.641134101E0,-2.332304050E0,2.301940629E-1,3.531036792E0
7.167057917E0,1.578771176E0,-2.728434200E0,5.320521855E-1,3.196865830E0
7.177008917E0,1.074431577E0,-2.668369262E0,1.376893863E0,3.189111858E0
7.186959917E0,1.065818848E0,-1.927045813E0,1.632242940E0,2.741111526E0
7.196911917E0,1.012356001E0,-1.358522204E0,1.925221189E0,2.564551399E0
7.206862917E0,5.425013792E-1,-1.220037333E0,2.653892140E0,2.970848757E0
7.216813917E0,-2.885425508E-2,-1.110965711E0,2.479819069E0,2.717458370E0
7.226765917E0,-4.600892600E-1,-7.765073150E-1,1.694690326E0,1.920057562E0
7.236716917E0,-7.249604546E-1,-3.463229817E-1,9.473378134E-1,1.242157881E0
7.246667917E0,-7.627134410E-1,1.578952879E-1,5.175288713E-1,9.351464311E-1
7.256619917E0,-7.069038141E-1,6.022696441E-1,5.107230046E-1,1.059848911E0
7.266570917E0,-6.604896395E-1,9.678732347E-1,9.882931736E-1,1.532888959E0
7.276521917E0,-6.071861292E-1,1.454252234E0,1.774065987E0,2.372937985E0
7.286473917E0,-5.364506073E-1,1.959363958E0,2.510851704E0,3.229746531E0
7.296424917E0,-4.588479692E-1,2.429545001E0,3.045229035E0,3.922582089E0
7.306375917E0,-3.793607734E-1,2.914232401E0,3.421130157E0,4.510077231E0
7.316327917E0,-1.135266155E-2,3.379801160E0,3.565547028E0,4.912871906E0
7.326278917E0,4.331420012E-1,3.701155361E0,3.640323561E0,5.209425940E0
7.336229917E0,8.871208477E-1,3.990179138E0,3.541987427E0,5.408714069E0
7.346181917E0,1.317188675E0,3.945496470E0,3.072314215E0,5.171174241E0
7.356132917E0,1.328765724E0,3.620329884E0,2.678385834E0,4.695333587E0
7.366083917E0,1.082701587E0,3.319270198E0,2.361070890E0,4.214789807E0
7.376035917E0,7.692244618E-1,3.033607401E0,2.093194738E0,3.765095530E0
7.385986917E0,5.014613074E-1,2.679865472E0,1.834300786E0,3.286000878E0
7.395937917E0,4.104239604E-1,2.196160989E0,1.530217798E0,2.707976630E0
7.405889917E0,4.049872193E-1,1.632342635E0,1.221390671E0,2.078545717E0
7.415840917E0,4.507531569E-1,1.079587213E0,8.769244730E-1,1.462081903E0
7.425792917E0,5.579059419E-1,5.709595585E-1,4.426418263E-1,9.127900327E-1
7.435743917E0,7.465083213E-1,1.878774709E-1,-2.779930043E-1,8.184453117E-1
7.445694917E0,1.170020908E0,1.464961410E-2,-1.391950444E0,1.818430525E0
7.455646917E0,1.844234329E0,-1.107450950E-1,-3.113243555E0,3.620186482E0
7.465597917E0,2.536990512E0,-3.128698915E-1,-5.732025504E0,6.276171190E0
7.475548917E0,2.897355874E0,-7.475302684E-1,-8.634944712E0,9.138694805E0
7.485500917E0,2.386518557E0,-1.505803041E0,-9.955200398E0,1.034741169E1
7.495451917E0,9.128116129E-1,-2.581286679E0,-9.139099832E0,9.540409409E0
7.505402917E0,-7.814824185E-1,-3.324006443E0,-6.838874191E0,7.643947528E0
7.515354917E0,-1.711655292E0,-3.408924387E0,-4.371930107E0,5.802094636E0
7.525305917E0,-2.011775330E0,-2.900014896E0,-2.456701517E0,4.300314955E0
7.535256917E0,-2.014814274E0,-1.983620548E0,-1.229026258E0,3.082974631E0
7.545208917E0,-1.646713483E0,-9.157207489E-1,-5.528662267E-1,1.963637149E0
7.555159917E0,-1.126728270E0,-1.368172449E-1,-4.013996601E-2,1.135714211E0
7.565110917E0,-7.554450595E-1,1.652528393E-1,6.358785626E-1,1.001172955E0
7.575062917E0,-5.510816565E-1,-1.744505095E-1,1.118923333E0,1.259409941E0
7.585013917E0,-5.683165805E-1,-9.456625861E-1,1.522091922E0,1.879900339E0
7.594964917E0,-2.698152347E-1,-1.933415185E0,2.379713860E0,3.077975404E0
7.604916917E0,3.224898038E-1,-2.765033677E0,3.067039149E0,4.141997109E0
7.614867917E0,6.252595805E-1,-2.903413298E0,3.190245538E0,4.358718265E0
7.624818917E0,9.525918290E-1,-3.189775422E0,3.276897473E0,4.671204928E0
7.634770917E0,1.331159281E0,-3.414775695E0,3.301723874E0,4.932956377E0
7.644721917E0,1.480318391E0,-3.370997592E0,3.184575200E0,4.867903708E0
7.654672917E0,1.427031545E0,-2.897644435E0,3.066527810E0,4.453802320E0
7.664624917E0,8.865498671E-1,-1.899134129E0,2.995334451E0,3.655777562E0
7.674575917E0,3.963951744E-1,-6.344246525E-1,2.880601555E0,2.976153406E0
7.684526917E0,1.851762034E-1,4.178396916E-1,2.807609300E0,2.844565031E0
7.694478917E0,1.353591594E-1,1.254808386E0,2.758082799E0,3.033131536E0
7.704429917E0,2.684124146E-1,1.906917357E0,2.696050273E0,3.313165572E0
7.714380917E0,5.410169173E-1,2.305879313E0,2.563524300E0,3.490191334E0
7.724332917E0,6.401582859E-1,2.316708357E0,2.400991877E0,3.397308087E0
7.734283917E0,6.535840778E-1,2.085914662E0,2.280860978E0,3.159199095E0
7.744234917E0,5.351612232E-1,1.627591188E0,2.182959731E0,2.775025008E0
7.754186917E0,4.458206285E-1,9.623891312E-1,2.133294504E0,2.382413548E0
7.764137292E0,3.248236834E-1,1.979954928E-1,2.214291305E0,2.246730652E0
7.774089292E0,8.490372743E-2,-6.169929332E-1,2.673601935E0,2.745184189E0
7.784040292E0,-3.173309516E-1,-1.324220683E0,3.005701565E0,3.299772908E0
7.793991292E0,-6.057495414E-1,-1.621967336E0,2.821338855E0,3.310236167E0
7.803943292E0,-7.760427538E-1,-1.780169018E0,2.523914384E0,3.184554585E0
7.813894292E0,-8.981861917E-1,-1.798638033E0,2.263827893E0,3.027664766E0
7.823845292E0,-1.033089570E0,-1.378966409E0,2.079161128E0,2.700320983E0
7.833797292E0,-1.151463381E0,-5.643346632E-1,1.812970290E0,2.220631172E0
7.843748292E0,-1.005693830E0,3.540904230E-1,1.524864964E0,1.860648614E0
7.853699292E0,-6.614444167E-1,1.082059416E0,1.302454277E0,1.817896707E0
7.863651292E0,-1.827115106E-1,1.710898808E0,1.219461236E0,2.108943796E0
7.873602292E0,3.810452101E-1,2.156519791E0,1.124798323E0,2.461898521E0
7.883553292E0,7.163536455E-1,2.454751178E0,1.042680173E0,2.761548087E0
7.893505292E0,9.079056528E-1,2.428666164E0,8.957606205E-1,2.743191408E0
7.903456292E0,1.147208581E0,2.149283862E0,6.961495420E-1,2.533798104E0
7.913407292E0,1.403996439E0,1.788762671E0,3.820886822E-1,2.305833830E0
7.923359292E0,1.473870227E0,1.434364684E0,3.395039588E-5,2.056622351E0
7.933310292E0,1.331856562E0,1.010487158E0,-3.390437829E-1,1.705836125E0
7.943261292E0,1.055628028E0,6.356414580E-1,-6.156007111E-1,1.377445038E0
7.953213292E0,6.781604368E-1,3.968534499E-1,-8.310027802E-1,1.143660727E0
7.963164292E0,1.893636503E-1,2.935992229E-1,-9.527903420E-1,1.014824385E0
7.973115292E0,-2.865902569E-1,2.672692108E-1,-1.105417289E0,1.172823170E0
7.983067292E0,-6.947147814E-1,2.965848112E-1,-1.315005471E0,1.516519227E0
7.993018292E0,-9.836064110E-1,2.738730562E-1,-1.599740900E0,1.897803723E0
8.002969292E0,-1.026652516E0,1.967266470E-1,-1.878570641E0,2.149824275E0
8.012921292E0,-8.198991369E-1,1.392222047E-1,-2.190339502E0,2.342905151E0
8.022872292E0,-7.053600030E-1,1.228786522E-1,-2.523322061E0,2.622934639E0
8.032823292E0,-7.239681090E-1,8.657504439E-2,-2.875426185E0,2.966428965E0
8.042775292E0,-8.592403002E-1,3.535051167E-2,-3.133039888E0,3.248920204E0
8.052726292E0,-1.182443099E0,-1.380808282E-1,-3.293306222E0,3.501871481E0
8.062677292E0,-1.558417896E0,-4.085566521E-1,-3.399547791E0,3.761982199E0
8.072629292E0,-1.902154362E0,-6.720392060E-1,-3.374877804E0,3.931873358E0
8.082580292E0,-2.147781419E0,-9.265170479E-1,-3.290727600E0,4.037361391E0
8.092531292E0,-2.161247849E0,-1.124583877E0,-3.032302303E0,3.889799277E0
8.102483292E0,-2.099632084E0,-1.325278444E0,-2.395391853E0,3.450031879E0
8.112434292E0,-1.856541402E0,-1.435851631E0,-2.191373289E0,3.211001834E0
8.122385292E0,-1.647187839E0,-1.231286792E0,-2.125347846E0,2.957431048E0
8.132337292E0,-1.692242097E0,-8.486718965E-1,-1.784571387E0,2.601657613E0
8.142288292E0,-1.855798367E0,-5.016583586E-1,-1.584804187E0,2.491435931E0
8.152239292E0,-2.035900649E0,-2.952259183E-1,-1.485788607E0,2.537640160E0
8.162191292E0,-2.268347059E0,-2.585802484E-1,-1.313323812E0,2.633834004E0
8.172142292E0,-2.455789059E0,-4.062575269E-1,-1.087119012E0,2.716205593E0
8.182093292E0,-2.663811357E0,-7.371339190E-1,-8.264606631E-1,2.884838746E0
8.192045292E0,-2.895599663E0,-1.199037058E0,-6.733587764E-1,3.205557568E0
8.201996292E0,-3.116369476E0,-1.643820720E0,-6.377218974E-1,3.580585775E0
8.211947292E0,-3.303563115E0,-1.894423027E0,-5.522588472E-1,3.848032965E0
8.221899292E0,-3.375307574E0,-1.959549315E0,-4.333448265E-1,3.926871844E0
8.231850292E0,-3.213336777E0,-1.886629273E0,-3.773355172E-1,3.745301770E0
8.241801292E0,-2.909064339E0,-1.824525996E0,-3.063573358E-1,3.447521611E0
8.251753292E0,-2.497433806E0,-1.903927091E0,-1.442526374E-1,3.143711629E0
8.261704292E0,-2.096565219E0,-2.154982558E0,-3.893258907E-2,3.006834097E0
8.271655292E0,-1.810605091E0,-2.466014670E0,2.786841452E-2,3.059460049E0
8.281607292E0,-1.557878929E0,-2.704134926E0,-3.373083293E-2,3.120972640E0
8.291558292E0,-1.008631105E0,-3.014463617E0,-1.579239392E-1,3.182651030E0
8.301509292E0,2.011427566E-1,-3.013557884E0,-2.310176432E-1,3.029085452E0
8.311461292E0,1.762883771E0,-2.795504102E0,-3.491512434E-1,3.323327996E0
8.321412292E0,3.508089656E0,-2.448595229E0,-4.355859911E-1,4.300237992E0
8.331364292E0,5.113324599E0,-1.923609989E0,-2.790547856E-1,5.470304874E0
8.341315292E0,6.145259929E0,-1.179420819E0,-1.722706676E-2,6.257439559E0
8.351266292E0,6.413402129E0,-3.088499308E-1,1.809457429E-1,6.423383572E0
8.361218292E0,5.906715750E0,2.933752745E-1,3.658322167E-1,5.925301107E0
8.371169292E0,5.079846951E0,6.039957422E-1,4.863116102E-1,5.138691943E0
8.381120292E0,4.192287270E0,6.480048108E-1,5.126522934E-1,4.272937533E0
8.391072292E0,3.326288611E0,6.414319557E-1,4.071065426E-1,3.411944697E0
8.401023292E0,2.521587192E0,4.745395571E-1,4.691130486E-1,2.608382029E0
8.410974292E0,1.732597241E0,1.051504791E-2,8.287899014E-1,1.920650011E0
8.420926292E0,1.630977018E0,2.802658170E-1,1.612367377E0,2.310489888E0
8.430877292E0,1.800633396E0,5.661408681E-1,1.708691338E0,2.546060132E0
8.440828292E0,1.479127897E0,5.609959030E-1,1.695564485E0,2.318938262E0
8.450780292E0,1.024232134E0,3.966721863E-1,2.041251875E0,2.317996873E0
8.460731292E0,9.193885611E-1,4.891429782E-2,2.329659062E0,2.504990875E0
8.470682292E0,1.272400904E0,-1.767870569E-1,3.015558508E0,3.277781390E0
8.480634292E0,1.020199602E0,-4.176712918E-1,3.753195288E0,3.911742758E0
8.490585292E0,3.656701027E-1,-5.194847649E-1,3.405364894E0,3.464114476E0
8.500536292E0,-2.309382673E-1,-5.113419324E-1,2.692522355E0,2.750359920E0
8.510488292E0,-7.592794443E-1,-4.583082712E-1,2.097591259E0,2.277375866E0
8.520439292E0,-1.217153487E0,-3.214384013E-1,1.574745222E0,2.016087243E0
8.530390292E0,-1.597547317E0,-6.490409374E-4,1.375308683E0,2.107992368E0
8.540342292E0,-1.577130594E0,5.076581866E-1,1.723450734E0,2.390677765E0
8.550293292E0,-1.517053231E0,1.092975583E0,2.325477134E0,2.983938677E0
8.560244292E0,-1.307951536E0,1.729668955E0,2.720022103E0,3.478650910E0
8.570196292E0,-9.000396860E-1,2.389768732E0,3.045564080E0,3.974484444E0
8.580147292E0,-1.438353655E-1,3.087677774E0,3.107976675E0,4.383373320E0
8.590098292E0,3.743614771E-1,3.546909320E0,2.990837650E0,4.654655958E0
8.600050292E0,8.548524034E-1,3.684870281E0,2.864447452E0,4.744902615E0
8.610001292E0,1.576266522E0,3.769528608E0,2.807829448E0,4.957607112E0
8.619952292E0,2.067498271E0,3.730880266E0,2.602626092E0,4.996766879E0
8.629904292E0,2.212971004E0,3.455768185E0,2.257547106E0,4.683598333E0
8.639855292E0,2.078979864E0,3.042812673E0,1.874283170E0,4.134465339E0
8.649806292E0,1.771833958E0,2.471312247E0,1.399017973E0,3.347242311E0
8.659758292E0,1.380620440E0,1.788736943E0,8.626020107E-1,2.418630786E0
8.669709292E0,1.143342768E0,1.156270523E0,2.979475048E-1,1.653168752E0
8.679660292E0,1.014724781E0,5.789053398E-1,-2.707766631E-1,1.199215483E0
8.689612292E0,1.074447292E0,-2.000566363E-2,-7.601853973E-1,1.316327865E0
8.699563292E0,1.308204282E0,-4.115562737E-1,-1.505801580E0,2.036716821E0
8.709514292E0,1.515154786E0,-7.228895169E-1,-2.531699367E0,3.037723648E0
8.719466292E0,1.334718189E0,-1.136332687E0,-4.196945454E0,4.548304713E0
8.729417292E0,1.028732298E0,-1.514402542E0,-6.182442373E0,6.447813497E0
8.739368292E0,4.171421188E-1,-1.922343482E0,-7.577679244E0,7.828833549E0
8.749320292E0,-7.572237094E-1,-2.505122017E0,-8.072227389E0,8.485863485E0
8.759271292E0,-2.232555960E0,-2.830261706E0,-7.026725349E0,7.897439875E0
8.769221750E0,-3.081261332E0,-2.548156355E0,-4.971306256E0,6.379745927E0
8.779173750E0,-3.350891941E0,-1.891737401E0,-3.173872164E0,4.988046883E0
8.789124750E0,-3.268794694E0,-1.118374718E0,-2.182488445E0,4.086445469E0
8.799075750E0,-2.941814009E0,-4.137495643E-1,-1.771882929E0,3.459050083E0
8.809027750E0,-2.683093428E0,3.105748594E-2,-1.538645975E0,3.093119193E0
8.818978750E0,-2.550135053E0,-5.509889781E-2,-1.254357273E0,2.842470201E0
8.828929750E0,-2.318924159E0,-6.596185505E-1,-8.212810533E-1,2.546960631E0
8.838881750E0,-1.868393562E0,-1.471240734E0,7.631098822E-2,2.379341751E0
8.848832750E0,-9.925514084E-1,-2.174417533E0,1.510870385E0,2.827716256E0
8.858783750E0,-4.308294274E-2,-2.725105965E0,2.672933013E0,3.817411368E0
8.868735750E0,7.261205421E-1,-3.243692012E0,3.320056064E0,4.698038014E0
8.878686750E0,1.269359767E0,-3.813076331E0,3.606146293E0,5.399547797E0
8.888637750E0,1.380917917E0,-4.487243339E0,4.034930803E0,6.190553582E0
8.898589750E0,1.180036970E0,-4.383515487E0,3.984552362E0,6.040227877E0
8.908540750E0,6.334553303E-1,-3.208100595E0,3.319447954E0,4.659604039E0
8.918491750E0,1.951834754E-1,-1.534874813E0,2.789710681E0,3.190050621E0
8.928443750E0,8.204521556E-2,1.455968392E-1,2.429275006E0,2.435016819E0
8.938394750E0,3.658589678E-1,1.614432029E0,2.296495117E0,2.830924475E0
8.948345750E0,8.925313494E-1,2.857316188E0,2.191218192E0,3.709758102E0
8.958297750E0,1.547463576E0,3.794284549E0,2.045221549E0,4.579756538E0
8.968248750E0,2.126195984E0,4.353295907E0,1.845251598E0,5.184288580E0
8.978199750E0,2.475698828E0,4.562049692E0,1.679560217E0,5.455483902E0
8.988151750E0,2.678852442E0,4.360622469E0,1.636043923E0,5.372887347E0
8.998102750E0,2.774720466E0,3.643552685E0,1.556279861E0,4.836998744E0
9.008053750E0,2.504255168E0,2.508709869E0,1.595785843E0,3.887345059E0
9.018005750E0,2.188723185E0,1.306482570E0,1.678468981E0,3.051993448E0
9.027956750E0,2.154008704E0,1.466908532E-1,1.802068595E0,2.812245175E0
9.037907750E0,2.316110917E0,-7.443663400E-1,1.993483046E0,3.145222677E0
9.047859750E0,2.359755558E0,-1.873983500E0,2.528088126E0,3.933381500E0
9.057810750E0,1.993756257E0,-2.805208726E0,3.342457917E0,4.797529045E0
9.067761750E0,1.283151887E0,-3.029051251E0,3.582681416E0,4.863870514E0
9.077713750E0,4.554724447E-1,-2.794305423E0,3.518826313E0,4.516385343E0
9.087664750E0,-1.274133781E-1,-2.380283378E0,3.253307759E0,4.033112260E0
9.097615750E0,-4.251676416E-1,-1.628677601E0,2.821685010E0,3.285614790E0
9.107567750E0,-4.938684055E-1,-6.657025784E-1,2.313566648E0,2.457571272E0
9.117518750E0,-4.291054489E-1,2.340581954E-1,1.700806514E0,1.769648983E0
9.127469750E0,-3.825419511E-1,9.283899111E-1,9.686648747E-1,1.395190959E0
9.137421750E0,-3.530241832E-1,1.404978333E0,1.596921372E-1,1.457426419E0
9.147372750E0,-3.258646705E-1,1.715067873E0,-6.089266992E-1,1.848901652E0
9.157323750E0,-4.280414384E-1,1.916743019E0,-1.505858590E0,2.474819865E0
9.167275750E0,-6.903265192E-1,2.044539764E0,-2.701824691E0,3.457824491E0
9.177226750E0,-1.057602267E0,1.893264109E0,-3.779556583E0,4.357524470E0
9.187177750E0,-1.521252116E0,1.358411692E0,-4.475618489E0,4.918399251E0
9.197129750E0,-1.867961453E0,6.889054996E-1,-4.672623464E0,5.079102363E0
9.207080750E0,-1.906439201E0,2.629855406E-1,-4.394366750E0,4.797304551E0
9.217031750E0,-1.641689702E0,7.782936394E-2,-3.771033681E0,4.113623404E0
9.226983750E0,-1.211528319E0,9.950323820E-2,-3.016896644E0,3.252593906E0
9.236934750E0,-8.513331105E-1,2.528178173E-1,-2.291094629E0,2.457193422E0
9.246885750E0,-6.915918566E-1,3.844579375E-1,-1.643759909E0,1.824295436E0
9.256837750E0,-6.756712040E-1,3.837042314E-1,-1.062731445E0,1.316494830E0
9.266788750E0,-6.541100349E-1,2.939857239E-1,-6.182390479E-1,9.468405694E-1
9.276739750E0,-6.270960447E-1,1.068947035E-1,-2.792167535E-1,6.947214711E-1
9.286690750E0,-5.713524548E-1,-1.530146170E-1,-7.748554766E-2,5.965409548E-1
9.296642750E0,-6.060439488E-1,-4.346375728E-1,2.096226811E-3,7.457905079E-1
9.306593750E0,-7.460238795E-1,-7.246372497E-1,-2.636684954E-2,1.040358584E0
9.316545750E0,-8.199533699E-1,-9.615716904E-1,-1.603605471E-1,1.273836390E0
9.326496750E0,-9.446701674E-1,-1.067467690E0,-2.965842265E-1,1.455970878E0
9.336447750E0,-1.153001491E0,-1.075000073E0,-4.135630381E-1,1.629745987E0
9.346399750E0,-1.327336518E0,-1.111472665E0,-5.455944101E-1,1.815176845E0
9.356350750E0,-1.399217509E0,-1.133523100E0,-6.999900663E-1,1.932011995E0
9.366301750E0,-1.420210914E0,-1.108904568E0,-8.739805461E-1,2.002625870E0
9.376252750E0,-1.431022123E0,-9.669306636E-1,-1.140621620E0,2.069733535E0
9.386204750E0,-1.492182683E0,-5.812149900E-1,-1.536766972E0,2.219475783E0
9.396155750E0,-1.621572357E0,-1.370119572E-1,-1.967140755E0,2.553020159E0
9.406106750E0,-1.796307333E0,1.369686878E-1,-2.237839943E0,2.872874530E0
9.416058750E0,-2.059386868E0,9.926584125E-2,-2.264006233E0,3.062131970E0
9.426009750E0,-2.399895671E0,-3.099024296E-1,-2.222478284E0,3.285566689E0
9.435960750E0,-2.819659535E0,-1.167867891E0,-2.070035963E0,3.687742425E0
9.445912750E0,-3.188254268E0,-2.038586714E0,-1.800612638E0,4.190824136E0
9.455863750E0,-3.362402769E0,-2.538218427E0,-1.574911868E0,4.497627437E0
9.465814750E0,-3.489445809E0,-2.692930491E0,-1.374980362E0,4.617215359E0
9.475766750E0,-3.414346510E0,-2.523464733E0,-1.234015687E0,4.421360770E0
9.485717750E0,-3.323694494E0,-2.143950616E0,-1.076496960E0,4.099062702E0
9.495668750E0,-3.108649982E0,-1.686913530E0,-8.980335063E-1,3.649088399E0
9.505620750E0,-2.679374014E0,-1.315312450E0,-6.216110641E-1,3.048850974E0
9.515571750E0,-2.244642009E0,-1.222692554E0,-2.779421701E-1,2.571117788E0
9.525522750E0,-1.988431344E0,-1.196063749E0,5.056025248E-2,2.320987730E0
9.535474750E0,-1.783452522E0,-1.080109370E0,2.637632020E-1,2.101644636E0
9.545425750E0,-1.483638001E0,-9.158353543E-1,3.486729777E-1,1.778063261E0
