"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.327208250E0,-7.730723097E0,-7.631493509E-1,1.098160602E0,7.845535880E0
6.337159250E0,-7.609655913E0,-1.088500709E0,9.958711651E-1,7.751351900E0
6.347110250E0,-7.252278185E0,-1.140158520E0,1.024891481E0,7.412550362E0
6.357061250E0,-6.766699669E0,-1.039783462E0,1.160332291E0,6.943755835E0
6.367013250E0,-6.106803961E0,-7.522700214E-1,1.358048287E0,6.301052289E0
6.376964250E0,-5.400788924E0,-2.254417384E-1,1.626077051E0,5.644773826E0
6.386915250E0,-4.756662571E0,3.516562271E-1,1.782099476E0,5.091697110E0
6.396867250E0,-4.166243771E0,9.667926693E-1,2.008405433E0,4.725036255E0
6.406818250E0,-3.601699485E0,1.600955366E0,2.237493203E0,4.532292257E0
6.416769250E0,-3.271037686E0,1.930343058E0,2.197905214E0,4.388245571E0
6.426720250E0,-3.183940193E0,1.806824720E0,1.912882979E0,4.130522002E0
6.436672250E0,-3.119212100E0,1.411578085E0,1.590247360E0,3.775039534E0
6.446623250E0,-2.972473007E0,8.339503616E-1,1.247657534E0,3.329822564E0
6.456574250E0,-2.749316361E0,7.181667209E-2,8.005867338E-1,2.864408701E0
6.466525250E0,-2.464452001E0,-7.552684736E-1,4.555869770E-1,2.617539613E0
6.476477250E0,-2.094795413E0,-1.671376308E0,1.843287957E-1,2.686195021E0
6.486428250E0,-1.728580788E0,-2.672566393E0,7.420818329E-2,3.183725730E0
6.496379250E0,-1.293143317E0,-3.580101625E0,1.182093582E-1,3.808322562E0
6.506330250E0,-7.649204725E-1,-4.310897747E0,2.297689703E-1,4.384260085E0
6.516282250E0,-2.520775598E-1,-4.928754898E0,3.028562424E-1,4.944480746E0
6.526233250E0,1.511195344E-1,-5.301232476E0,5.162901387E-1,5.328457411E0
6.536184250E0,5.100619769E-1,-5.410156748E0,6.950968239E-1,5.478423026E0
6.546135250E0,8.863110083E-1,-5.338103263E0,7.461529568E-1,5.462383902E0
6.556087250E0,1.258982129E0,-5.048387761E0,7.850767019E-1,5.261900837E0
6.566038250E0,1.640342796E0,-4.714922222E0,1.114713192E0,5.115056358E0
6.575989250E0,2.026205819E0,-4.426266235E0,8.484102336E-1,4.941370532E0
6.585940250E0,2.414395450E0,-3.247567547E0,2.750848916E-1,4.056066082E0
6.595892250E0,2.562542844E0,-2.989513548E0,1.632861283E-1,3.940872929E0
6.605843250E0,2.633516933E0,-2.840834057E0,2.798579738E-1,3.883821579E0
6.615794250E0,2.661557840E0,-2.772507003E0,4.229995671E-1,3.866473051E0
6.625746250E0,4.260538602E0,-2.597195783E0,-1.722773919E-1,4.992724168E0
6.635697250E0,5.943971869E0,-3.283182353E0,-1.067517098E0,6.873840316E0
6.645648250E0,5.368347986E0,-3.567923629E0,1.700512984E0,6.666407093E0
6.655599250E0,4.618266578E0,-3.468342038E0,1.553815699E0,5.980980346E0
6.665551250E0,3.848738499E0,-3.375528599E0,8.431217194E-2,5.119969717E0
6.675502250E0,4.011254257E0,-2.682445849E0,7.031276822E-1,4.876480799E0
6.685453250E0,4.220658252E0,-2.134234298E0,-2.765287153E-1,4.737655565E0
6.695404250E0,4.990213813E0,-1.615819573E0,-3.569269073E-1,5.257423666E0
6.705356250E0,5.331899368E0,-1.709982550E0,-9.313069408E-1,5.676312518E0
6.715307250E0,5.042832322E0,-1.699138303E0,-1.190616045E0,5.452962072E0
6.725258250E0,4.773530034E0,-1.320033492E0,-1.029419711E0,5.058535593E0
6.735209250E0,5.026706870E0,-1.159756633E0,-8.021045248E-1,5.220746027E0
6.745161250E0,5.177729926E0,-1.229729093E0,-9.807714616E-1,5.411379998E0
6.755112250E0,4.742669014E0,-1.309935935E0,-9.219224520E-1,5.005874803E0
6.765063250E0,4.129640493E0,-1.240722443E0,-4.191352884E-1,4.332320069E0
6.775014250E0,3.927875885E0,-1.278010722E0,-2.770517488E-1,4.139840341E0
6.784966250E0,3.811479456E0,-1.441750887E0,-4.133032756E-1,4.095954207E0
6.794917250E0,3.767075116E0,-1.550962257E0,-4.655469780E-1,4.100374720E0
6.804868250E0,3.670239378E0,-1.757528014E0,-5.340083715E-1,4.104232785E0
6.814819250E0,3.498478003E0,-2.025101280E0,-5.265077095E-1,4.076468312E0
6.824771250E0,3.229779732E0,-2.405868455E0,-7.383957481E-1,4.094497335E0
6.834722250E0,2.935699868E0,-2.747851633E0,-7.919145821E-1,4.098310752E0
6.844673250E0,2.747684988E0,-2.805929103E0,-6.642448676E-1,3.982992866E0
6.854624250E0,2.608446996E0,-2.714999052E0,-5.371302000E-1,3.803120355E0
6.864576250E0,2.369929129E0,-2.724156377E0,-5.423330525E-1,3.651262409E0
6.874527250E0,2.090813459E0,-2.882517688E0,-5.912995367E-1,3.609715263E0
6.884478250E0,1.821900011E0,-3.161266152E0,-7.691507868E-1,3.728876006E0
6.894429250E0,1.790488769E0,-3.128317677E0,-7.337059888E-1,3.678389049E0
6.904381250E0,1.134915322E0,-4.239575749E0,-1.421561036E0,4.613336222E0
6.914332250E0,9.591474348E-1,-4.813902134E0,-1.652588327E0,5.179253396E0
6.924283250E0,9.685269535E-1,-5.100224497E0,-1.732244215E0,5.472751082E0
6.934234250E0,1.045534199E0,-5.231893269E0,-1.719541870E0,5.605593027E0
6.944186250E0,1.379161121E0,-5.068961774E0,-1.718085036E0,5.527049399E0
6.954137250E0,1.929784064E0,-4.715213998E0,-1.452030000E0,5.297707117E0
6.964088250E0,2.728026649E0,-3.875690655E0,-7.141118230E-1,4.793022339E0
6.974040250E0,3.594269428E0,-2.848509112E0,1.913705975E-2,4.586190479E0
6.983991250E0,4.144487743E0,-1.976013320E0,5.054450154E-1,4.619186288E0
6.993942250E0,4.147776217E0,-1.311753834E0,7.286107251E-1,4.410852442E0
7.003893250E0,3.700337335E0,-1.359401625E0,8.100149305E-1,4.024499144E0
7.013845250E0,3.082799442E0,-1.435482087E0,8.486005604E-1,3.504908577E0
7.023796250E0,2.116143597E0,-1.019212958E0,6.800244561E-1,2.445259094E0
7.033747250E0,1.123675804E0,-1.165630746E0,-1.336767054E-1,1.624565114E0
7.043698250E0,9.788677543E-1,-1.000849777E0,-1.592629516E-1,1.408987950E0
7.053650250E0,1.887370116E-1,-7.581382871E-2,-4.815320961E-1,5.227260810E-1
7.063601250E0,1.086132002E-1,-1.734701654E0,-6.439817803E-1,1.853563915E0
7.073552250E0,2.780362737E-1,-1.339521677E0,-8.057599117E-1,1.587725268E0
7.083503250E0,3.490624022E-1,-6.382691967E-1,-7.549758205E-1,1.048437226E0
7.093455250E0,-3.879101336E-2,-1.164962409E0,-1.417989411E0,1.835575149E0
7.103406250E0,-4.450999957E-1,-9.512098396E-1,-1.446676289E0,1.787676271E0
7.113357250E0,-8.902970552E-1,-9.313579577E-1,-1.523260781E0,1.995088945E0
7.123308250E0,-1.374810208E0,-1.003023187E0,-1.516313704E0,2.279334524E0
7.133260250E0,-1.700342245E0,-8.733021230E-1,-1.416083364E0,2.378888909E0
7.143211250E0,-1.986027262E0,-5.645580268E-1,-1.260312078E0,2.418970149E0
7.153162250E0,-2.264037808E0,-2.494433892E-1,-1.069296406E0,2.516244027E0
7.163113250E0,-2.480934717E0,6.852995217E-2,-8.103983617E-1,2.610838741E0
7.173065250E0,-2.683392220E0,2.842103487E-1,-5.913900223E-1,2.762446649E0
7.183016250E0,-2.849484720E0,4.233524466E-1,-4.547543335E-1,2.916434804E0
7.192967625E0,-2.948233960E0,5.513292861E-1,-4.084569570E-1,3.027025693E0
7.202918625E0,-2.949679391E0,6.912344456E-1,-3.658649611E-1,3.051601340E0
7.212870625E0,-2.890507323E0,8.377837962E-1,-3.211504260E-1,3.026557759E0
7.222821625E0,-2.801173270E0,9.346049166E-1,-2.334375134E-1,2.962186880E0
7.232772625E0,-2.699026213E0,1.063741844E0,-9.844518453E-2,2.902753979E0
7.242723625E0,-2.638922099E0,1.202454171E0,-4.122170091E-2,2.900259489E0
7.252675625E0,-2.547168760E0,1.469108840E0,6.480089039E-2,2.941181503E0
7.262626625E0,-2.612852580E0,1.683451393E0,1.318509123E-1,3.111011389E0
7.272577625E0,-2.707819256E0,1.845720983E0,2.429123417E-1,3.286027614E0
7.282528625E0,-2.927296250E0,1.991527737E0,4.827180576E-1,3.573270601E0
7.292480625E0,-3.194701701E0,2.040292346E0,7.098639670E-1,3.856529355E0
7.302431625E0,-3.433695823E0,2.051560516E0,7.806991839E-1,4.075372225E0
7.312382625E0,-3.530750248E0,2.196300738E0,8.062807524E-1,4.235566419E0
7.322333625E0,-3.490577245E0,2.436211996E0,8.602596161E-1,4.342730132E0
7.332285625E0,-3.471122389E0,2.586442754E0,8.254710218E-1,4.406787851E0
7.342236625E0,-3.446211496E0,2.627554527E0,7.998379979E-1,4.406830753E0
7.352187625E0,-3.410373034E0,2.644634244E0,8.222667477E-1,4.393274078E0
7.362138625E0,-3.390373802E0,2.662012753E0,8.413722324E-1,4.391907747E0
7.372090625E0,-3.416651774E0,2.656325752E0,8.210508192E-1,4.404963143E0
7.382041625E0,-3.479755218E0,2.610536206E0,8.517162493E-1,4.432721086E0
7.391992625E0,-3.559439319E0,2.525220067E0,7.800966284E-1,4.433384193E0
7.401943625E0,-3.649852768E0,2.411853665E0,6.272799397E-1,4.419495837E0
7.411895625E0,-3.738843297E0,2.256346965E0,4.718328810E-1,4.392343007E0
7.421846625E0,-3.812509736E0,2.059677621E0,2.909495571E-1,4.343058143E0
7.431797625E0,-3.782210926E0,1.715097694E0,1.224480048E-1,4.154716970E0
7.441749625E0,-3.767806018E0,1.566448023E0,1.066733864E-1,4.081850170E0
7.451700625E0,-3.791315333E0,1.433623842E0,1.723268008E-1,4.056974957E0
7.461651625E0,-3.921747711E0,1.293346800E0,3.177894464E-1,4.141719593E0
7.471602625E0,-4.177891717E0,1.119195083E0,4.620063427E-1,4.349807662E0
7.481554625E0,-4.566821313E0,7.704303038E-1,4.342133573E-1,4.651662175E0
7.491505625E0,-5.044142098E0,3.572344708E-1,2.509551868E-1,5.062999553E0
7.501456625E0,-5.488539258E0,-1.807842135E-1,1.963027239E-2,5.491550917E0
7.511407625E0,-5.856253109E0,-7.916247064E-1,-1.409766617E-1,5.911196543E0
7.521359625E0,-6.060843676E0,-1.337335403E0,-1.835940930E-1,6.209347698E0
7.531310625E0,-5.996352396E0,-1.624077011E0,-7.557087690E-2,6.212855958E0
7.541261625E0,-5.707814523E0,-1.692023996E0,2.503950235E-1,5.958589556E0
7.551212625E0,-5.247589535E0,-1.522628989E0,6.206281471E-1,5.499161232E0
7.561164625E0,-4.706203146E0,-1.146021523E0,1.012508540E0,4.948422671E0
7.571115625E0,-4.124418053E0,-6.264823794E-1,1.425393009E0,4.408520123E0
7.581066625E0,-3.483707643E0,4.062586963E-2,1.777501226E0,3.911186523E0
7.591017625E0,-2.713739562E0,8.784845102E-1,1.958515235E0,3.460043261E0
7.600968625E0,-2.151870377E0,1.492832748E0,1.869777013E0,3.217943724E0
7.610920625E0,-1.829417776E0,1.675805574E0,1.497650561E0,2.897939082E0
7.620871625E0,-1.672170652E0,1.568119742E0,1.136399345E0,2.558624179E0
7.630822625E0,-1.335077501E0,1.316873072E0,5.943668398E-1,1.967195608E0
7.640774625E0,-8.289816901E-1,1.004087965E0,-4.116422278E-1,1.365596063E0
7.650725625E0,-3.684234104E-1,7.974795234E-1,-8.689322063E-1,1.235618298E0
7.660676625E0,-2.041128498E-1,5.574162376E-1,-5.109542620E-1,7.832299632E-1
7.670627625E0,-4.518508986E-1,-3.658608681E-1,-9.612050700E-1,1.123360403E0
7.680579625E0,-7.243179917E-1,-1.086290461E0,-8.907712644E-1,1.580549577E0
7.690530625E0,-8.566071528E-1,-1.637941929E0,-5.757963753E-1,1.936019381E0
7.700481625E0,-1.146817330E0,-2.230781184E0,-3.025510177E-1,2.526482099E0
7.710432625E0,-1.406896219E0,-2.768001723E0,2.527245542E-1,3.115294563E0
7.720384625E0,-4.109978646E-1,-3.065658329E0,1.915232098E-1,3.099009741E0
7.730335625E0,1.214086622E0,-3.330935978E0,9.249356684E-1,3.663965994E0
7.740286625E0,4.431055105E-1,-3.788439673E0,6.612505084E-1,3.871158726E0
7.750237625E0,-3.219816077E-1,-3.276546348E0,9.525532374E-1,3.427358428E0
7.760189625E0,-6.621667671E-1,-2.644201550E0,1.288184585E0,3.014910644E0
7.770140625E0,-7.962533623E-1,-2.195089779E0,1.472498178E0,2.760559625E0
7.780091625E0,-5.962113440E-1,-1.796791483E0,8.449352333E-1,2.073124007E0
7.790042625E0,-5.076131630E-1,-1.603126438E0,9.076931065E-1,1.910913989E0
7.799994625E0,-3.446191031E-1,-1.522003922E0,7.685173872E-1,1.739504883E0
7.809945625E0,-2.793203223E-1,-1.593705989E0,8.437947339E-1,1.824803599E0
7.819896625E0,-2.474249303E-2,-1.601748834E0,9.529710209E-1,1.863964936E0
7.829847625E0,3.122565186E-1,-1.626565002E0,1.060712401E0,1.966806710E0
7.839799625E0,6.486246157E-1,-1.678414602E0,1.163006516E0,2.142515723E0
7.849750625E0,1.152992574E0,-1.624809667E0,1.194299937E0,2.322875517E0
7.859701625E0,1.611920065E0,-1.572477672E0,1.123722582E0,2.516689247E0
7.869652625E0,1.967741849E0,-1.528371540E0,1.069200804E0,2.711294508E0
7.879604625E0,2.087198126E0,-1.650024616E0,1.006499649E0,2.844647393E0
7.889555625E0,2.489691215E0,-1.581426836E0,9.403974608E-1,3.095774631E0
7.899506625E0,2.839336000E0,-1.530620379E0,8.983220664E-1,3.348374262E0
7.909457625E0,3.102557184E0,-1.519061603E0,9.125030261E-1,3.572963896E0
7.919409625E0,3.271470380E0,-1.514848684E0,9.915547505E-1,3.739046109E0
7.929360625E0,3.413608591E0,-1.519815894E0,9.700194553E-1,3.860505369E0
7.939311625E0,3.538780521E0,-1.547069181E0,9.166966492E-1,3.969473942E0
7.949262625E0,3.601308306E0,-1.603575504E0,8.140403000E-1,4.025361788E0
7.959214625E0,3.679232395E0,-1.683868007E0,7.542545664E-1,4.115952191E0
7.969165625E0,3.752926024E0,-1.779887182E0,7.154194066E-1,4.214768920E0
7.979116625E0,3.834974154E0,-1.889899621E0,6.147490641E-1,4.319336031E0
7.989067625E0,3.873417258E0,-2.061843137E0,4.103233883E-1,4.407144615E0
7.999019625E0,3.823449292E0,-2.327967463E0,1.335963061E-1,4.478397589E0
8.008970625E0,3.783975908E0,-2.660952069E0,-4.408800602E-2,4.626130493E0
8.018921625E0,3.711514288E0,-2.966546270E0,-1.364582258E-1,4.753352073E0
8.028872625E0,3.709409875E0,-3.168537457E0,-1.687763715E-1,4.881376517E0
8.038824625E0,3.742472956E0,-3.283515059E0,-2.271081948E-1,4.983889355E0
8.048775625E0,3.751806282E0,-3.393803194E0,-3.026703009E-1,5.068092325E0
8.058726625E0,3.882626622E0,-3.445476793E0,-3.144325599E-1,5.200477637E0
8.068677625E0,3.990744563E0,-3.419073691E0,-3.653039208E-1,5.267784547E0
8.078629625E0,3.867657166E0,-3.531926707E0,-4.571835592E-1,5.257594034E0
8.088580625E0,3.548018537E0,-3.739562797E0,-6.934268591E-1,5.201308130E0
8.098531625E0,3.230023561E0,-3.885082161E0,-1.024345936E0,5.155210975E0
8.108482625E0,2.878228755E0,-4.072144822E0,-1.394894517E0,5.178058992E0
8.118434625E0,2.490744883E0,-4.361238473E0,-1.758282305E0,5.321256220E0
8.128385625E0,2.170850732E0,-4.614699776E0,-1.967904401E0,5.466323688E0
8.138336625E0,2.060459393E0,-4.688489591E0,-1.951978633E0,5.480661287E0
8.148287625E0,2.151768343E0,-4.581936073E0,-1.795712379E0,5.371110511E0
8.158238625E0,2.291515628E0,-4.357161502E0,-1.600738142E0,5.176703857E0
8.168190625E0,2.434092965E0,-4.052788492E0,-1.249451459E0,4.889890803E0
8.178141625E0,2.694298739E0,-3.570666558E0,-7.958414260E-1,4.543376381E0
8.188092500E0,3.090118986E0,-2.843807951E0,-2.662640744E-1,4.207965728E0
8.198043500E0,3.318240504E0,-2.086102942E0,1.904063916E-1,3.924130492E0
8.207995500E0,3.262988409E0,-1.548132205E0,4.278752679E-1,3.636878321E0
8.217946500E0,2.993149931E0,-1.259435288E0,4.375787222E-1,3.276674975E0
8.227897500E0,2.593310893E0,-1.148740479E0,3.667934990E-1,2.859965655E0
8.237848500E0,2.124391095E0,-1.130114173E0,2.446513036E-1,2.418687625E0
8.247800500E0,1.596189886E0,-1.198322529E0,1.341055986E-1,2.000445787E0
8.257751500E0,1.233169010E0,-1.146845396E0,8.794504702E-3,1.684053893E0
8.267702500E0,7.947599834E-1,-1.169303382E0,-2.091347310E-1,1.429213478E0
8.277653500E0,7.739783943E-2,-1.510173250E0,-4.832478154E-1,1.587495551E0
8.287605500E0,-3.433373934E-1,-1.645625170E0,-6.852960134E-1,1.815376929E0
8.297556500E0,-6.795996559E-1,-1.714902397E0,-9.576397303E-1,2.078417613E0
8.307507500E0,-9.554250973E-1,-1.694658167E0,-1.023925813E0,2.198437511E0
8.317458500E0,-1.256515773E0,-1.665187030E0,-8.916258350E-1,2.268628741E0
8.327410500E0,-1.499327250E0,-1.577305133E0,-6.516932344E-1,2.271690507E0
8.337361500E0,-1.662499065E0,-1.398576801E0,-4.177166077E-1,2.212330756E0
8.347312500E0,-1.677075005E0,-1.008556992E0,-2.829289314E-1,1.977325607E0
8.357263500E0,-1.684385778E0,-6.337604088E-1,-9.652642071E-2,1.802255547E0
8.367215500E0,-1.751307161E0,-3.392484355E-1,8.388971061E-2,1.785834191E0
8.377166500E0,-1.780502894E0,-2.347072363E-2,1.962670559E-1,1.791441371E0
8.387117500E0,-1.707749498E0,3.439232844E-1,2.799755028E-1,1.764391639E0
8.397068500E0,-1.666718416E0,6.471335757E-1,3.402094254E-1,1.820020494E0
8.407020500E0,-1.634651116E0,7.859225017E-1,3.213667729E-1,1.842019287E0
8.416971500E0,-1.562722762E0,1.052884149E0,3.239535812E-1,1.911965843E0
8.426922500E0,-1.531484597E0,1.234820264E0,1.769098485E-1,1.975227392E0
8.436873500E0,-1.547604494E0,1.391124524E0,5.927907228E-2,2.081783159E0
8.446825500E0,-1.650340365E0,1.411366416E0,-3.484940529E-4,2.171538303E0
8.456776500E0,-1.777584841E0,1.466101617E0,-3.124781281E-2,2.304395418E0
8.466727500E0,-1.845254083E0,1.608000092E0,9.677434266E-3,2.447594856E0
8.476678500E0,-1.946100427E0,1.666902019E0,-1.295158267E-4,2.562395213E0
8.486630500E0,-2.010996627E0,1.816950343E0,1.879701492E-1,2.716753349E0
8.496581500E0,-2.138449263E0,1.948330847E0,3.354000905E-1,2.912293179E0
8.506532500E0,-2.343546492E0,1.983449809E0,4.955515265E-1,3.109960550E0
8.516483500E0,-2.575238904E0,2.022705091E0,7.011326122E-1,3.348847300E0
8.526435500E0,-2.817164528E0,2.087230870E0,8.609911028E-1,3.610298376E0
8.536386500E0,-3.048417521E0,2.160452628E0,9.993555209E-1,3.867701695E0
8.546337500E0,-3.138335711E0,2.192651491E0,1.020849009E0,3.962196903E0
8.556288500E0,-3.402973090E0,2.257174346E0,1.160370298E0,4.245176217E0
8.566240500E0,-3.449455824E0,2.334794964E0,1.187857474E0,4.331399125E0
8.576191500E0,-3.551197084E0,2.312836331E0,1.081115383E0,4.373673866E0
8.586142500E0,-3.671343040E0,2.243885379E0,9.976650909E-1,4.416912603E0
8.596093500E0,-3.763649525E0,2.143573471E0,8.862487355E-1,4.421018185E0
8.606045500E0,-3.863139314E0,2.029579663E0,7.749721286E-1,4.432112450E0
8.615996500E0,-3.970816960E0,1.940850504E0,6.703911683E-1,4.470314567E0
8.625947500E0,-4.121728041E0,1.802755643E0,5.417489156E-1,4.531231824E0
8.635898500E0,-4.206615871E0,1.680380436E0,4.678404021E-1,4.553918109E0
8.645850500E0,-4.256546415E0,1.506981840E0,4.807545626E-1,4.540958776E0
8.655801500E0,-4.279321613E0,1.389126531E0,4.998232099E-1,4.526818886E0
8.665752500E0,-4.314563951E0,1.252838459E0,4.630667353E-1,4.516580243E0
8.675703500E0,-4.409792874E0,1.083039410E0,3.778847900E-1,4.556538650E0
8.685655500E0,-4.572064219E0,7.829339898E-1,2.798033023E-1,4.647047099E0
8.695606500E0,-4.551807709E0,7.736076808E-1,2.843582833E-1,4.625827699E0
8.705557500E0,-4.823916368E0,2.857294554E-1,1.707951227E-1,4.835388446E0
8.715508500E0,-5.151832023E0,-2.805716264E-1,5.706093103E-2,5.159781931E0
8.725459500E0,-5.449069383E0,-8.694131398E-1,-3.145918965E-2,5.518081735E0
8.735411500E0,-5.637748507E0,-1.338784343E0,-3.428807259E-2,5.794629187E0
8.745362500E0,-5.677951623E0,-1.625137112E0,8.682618231E-2,5.906584804E0
8.755313500E0,-5.490940125E0,-1.600034430E0,3.255647814E-1,5.728571031E0
8.765264500E0,-5.083854048E0,-1.325990635E0,6.891928902E-1,5.298944233E0
8.775216500E0,-4.515617830E0,-7.898968542E-1,1.198345625E0,4.738224737E0
8.785167500E0,-3.891970473E0,-1.159935558E-1,1.634326888E0,4.222784987E0
8.795118500E0,-3.321545350E0,5.251372683E-1,1.982145588E0,3.903502759E0
8.805069500E0,-2.776448903E0,1.151334304E0,2.150505637E0,3.695796759E0
8.815021500E0,-2.511933439E0,1.500331217E0,2.090579571E0,3.596015337E0
8.824972500E0,-2.551103352E0,1.483710507E0,1.713634136E0,3.412633460E0
8.834923500E0,-2.435701827E0,1.273197294E0,6.251027289E-1,2.818586199E0
8.844874500E0,-1.967114150E0,1.154720426E0,-5.126581407E-1,2.337891296E0
8.854826500E0,-1.708192717E0,1.157914760E0,2.216281843E-1,2.075525958E0
8.864777500E0,-1.650133081E0,3.498196167E-1,-2.220664331E-1,1.701360177E0
8.874728500E0,-1.576119318E0,-3.150813085E-1,-1.678416941E-1,1.616044297E0
8.884679500E0,-1.334794788E0,-7.954300743E-1,4.741653353E-2,1.554552816E0
8.894631500E0,-1.074301915E0,-1.429537223E0,-1.911653602E-1,1.798400810E0
8.904582500E0,-9.063377219E-1,-2.097521970E0,-8.568714470E-2,2.286567026E0
8.914533500E0,-3.961886215E-1,-2.638987003E0,3.415873218E-1,2.690334500E0
8.924484500E0,2.555239087E-1,-3.181930797E0,5.530530453E-2,3.192653245E0
8.934436500E0,2.535526369E0,-3.351971921E0,1.047922786E0,4.331599231E0
8.944387500E0,9.812043017E-1,-4.030503291E0,1.751603615E-1,4.151915198E0
8.954338500E0,-6.604511940E-1,-3.923587537E0,3.101757869E-1,3.990857547E0
8.964289500E0,-5.467918468E-1,-2.600173185E0,1.485430465E0,3.044073847E0
8.974241500E0,-2.683965540E-1,-1.943098758E0,1.154936188E0,2.276301187E0
8.984192500E0,-2.657226223E-1,-1.791866373E0,1.207492132E0,2.177023394E0
8.994143500E0,-1.128413218E-1,-1.565529426E0,9.728421986E-1,1.846628682E0
9.004094500E0,1.830412388E-1,-1.386675378E0,1.469029610E0,2.028403484E0
9.014046500E0,4.336944169E-1,-1.528791955E0,1.697454890E0,2.325220160E0
9.023997500E0,4.237617517E-1,-1.793056281E0,1.807976914E0,2.581357273E0
9.033948500E0,7.608022785E-1,-1.749089897E0,2.043089947E0,2.795058516E0
9.043899500E0,1.178399311E0,-1.728773746E0,1.797056361E0,2.758023779E0
9.053850500E0,1.440917659E0,-1.813421549E0,1.492866662E0,2.755611054E0
9.063802500E0,1.869281169E0,-1.753888707E0,1.319544372E0,2.882973298E0
9.073753500E0,2.236192782E0,-1.681767980E0,1.190498077E0,3.040754408E0
9.083704500E0,2.541104613E0,-1.650675411E0,1.048454591E0,3.206430881E0
9.093655500E0,2.778128516E0,-1.582733688E0,8.876210770E-1,3.318269904E0
9.103607500E0,3.027066121E0,-1.418499434E0,7.770142686E-1,3.432057855E0
9.113558500E0,3.094176369E0,-1.455197729E0,8.411725500E-1,3.521235450E0
9.123509500E0,3.071493266E0,-1.525963072E0,9.489270866E-1,3.558524525E0
9.133460500E0,3.061669359E0,-1.655134497E0,1.008294744E0,3.623526978E0
9.143412500E0,3.042145506E0,-1.837858817E0,1.115494965E0,3.725144739E0
9.153363500E0,3.089772831E0,-1.950055776E0,1.277208192E0,3.870487623E0
9.163314500E0,3.181171244E0,-2.075351374E0,1.262135240E0,4.002489122E0
9.173265500E0,3.266644088E0,-2.236697981E0,1.223047188E0,4.143624727E0
9.183217375E0,3.323649763E0,-2.419307988E0,1.078174818E0,4.249959979E0
9.193168375E0,3.321763451E0,-2.678468280E0,8.744385293E-1,4.355794703E0
9.203119375E0,3.301684113E0,-2.972800452E0,6.415725812E-1,4.488905867E0
9.213070375E0,3.267879605E0,-3.273661039E0,4.119506684E-1,4.643877374E0
9.223022375E0,3.292371252E0,-3.580642492E0,2.027697444E-1,4.868451981E0
9.232973375E0,3.366228603E0,-3.792911915E0,8.862127751E-2,5.072034063E0
9.242924375E0,3.411816419E0,-4.021151839E0,2.549386024E-4,5.273533299E0
9.252875375E0,3.429759770E0,-4.247585265E0,-5.837713927E-2,5.459728982E0
9.262827375E0,3.473203413E0,-4.339551150E0,-8.037261039E-2,5.558894304E0
9.272778375E0,3.451127250E0,-4.450041306E0,-1.220568261E-1,5.632765288E0
9.282729375E0,3.253931072E0,-4.687594675E0,-3.262044668E-1,5.715594511E0
9.292680375E0,2.931802699E0,-5.088987318E0,-4.691124639E-1,5.891801549E0
9.302632375E0,2.624971812E0,-5.459951636E0,-5.509419081E-1,6.083180572E0
9.312583375E0,2.600040454E0,-5.412348284E0,-5.489611638E-1,6.029517615E0
9.322534375E0,2.373873076E0,-5.553863182E0,-3.304375586E-1,6.048955166E0
9.332485375E0,2.348161114E0,-5.411703921E0,-2.150439271E-1,5.903104593E0
9.342436375E0,2.733908948E0,-4.776267115E0,8.840990067E-2,5.504071402E0
9.352388375E0,3.230243416E0,-3.957235048E0,5.043565562E-1,5.133084578E0
9.362339375E0,3.646732986E0,-3.152529243E0,7.987433991E-1,4.886214600E0
9.372290375E0,3.585527841E0,-3.015533365E0,7.463178483E-1,4.744095457E0
9.382241375E0,4.215476450E0,-1.676698444E0,1.213033246E0,4.696063141E0
9.392193375E0,4.043351963E0,-1.308972314E0,1.115181262E0,4.393828952E0
9.402144375E0,3.494624687E0,-1.360268767E0,7.731445813E-1,3.828901327E0
9.412095375E0,2.906018817E0,-1.505272699E0,2.934410557E-1,3.285863496E0
9.422046375E0,2.502899491E0,-1.471105664E0,-1.803409946E-1,2.908810858E0
9.431998375E0,2.141547410E0,-1.440225933E0,-5.927442375E-1,2.647984475E0
9.441949375E0,1.826985335E0,-1.470989304E0,-9.255054796E-1,2.521556134E0
9.451900375E0,1.557210007E0,-1.572037377E0,-1.187801341E0,2.511389366E0
9.461851375E0,1.239931315E0,-1.692218708E0,-1.350960293E0,2.495220939E0
9.471803375E0,8.795206368E-1,-1.784825156E0,-1.456095569E0,2.465638192E0
9.481754375E0,4.934137845E-1,-1.925826668E0,-1.470722379E0,2.472911206E0
9.491705375E0,-4.876285493E-2,-2.158514276E0,-1.360900851E0,2.552178055E0
9.501656375E0,-5.724049902E-1,-2.341432723E0,-1.232768037E0,2.707336644E0
9.511608375E0,-9.390482157E-1,-2.412476394E0,-1.052102084E0,2.794418132E0
9.521559375E0,-1.074386700E0,-2.315140718E0,-9.661646783E-1,2.729039668E0
9.531510375E0,-1.434385149E0,-2.344332942E0,-5.928097263E-1,2.811544251E0
9.541461375E0,-1.717336008E0,-2.361042531E0,-1.841495785E-1,2.925350554E0
9.551412375E0,-1.805106808E0,-2.107053516E0,1.136920917E-1,2.776870721E0
9.561364375E0,-1.779206566E0,-1.711422134E0,2.782625610E-1,2.484345342E0
