"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.291140042E0,-1.404508509E-1,5.511450988E-1,-5.056941068E-1,7.610610298E-1
6.301091042E0,-5.404135577E-1,5.713571692E-1,-5.786718898E-1,9.764000123E-1
6.311042042E0,-9.773078634E-1,6.332248038E-1,-6.350391948E-1,1.326415882E0
6.320994042E0,-1.420685562E0,7.849811000E-1,-6.574821241E-1,1.751235431E0
6.330945042E0,-1.818403084E0,1.088313013E0,-7.650673838E-1,2.253074143E0
6.340896042E0,-2.121411500E0,1.456021017E0,-7.143134058E-1,2.670323500E0
6.350848042E0,-2.385497779E0,1.696681303E0,-3.516807854E-1,2.948390489E0
6.360799042E0,-2.616836581E0,1.889560483E0,-1.341833666E-2,3.227762779E0
6.370750042E0,-2.842685870E0,2.112361618E0,7.295088574E-2,3.542351817E0
6.380701042E0,-3.036050076E0,2.106510894E0,5.197531521E-1,3.731639258E0
6.390653042E0,-3.231836198E0,1.916420837E0,9.572500864E-1,3.877339521E0
6.400604042E0,-3.435882682E0,1.745738858E0,9.349803078E-1,3.965738537E0
6.410555042E0,-3.712720276E0,1.677289597E0,8.459622967E-1,4.160918703E0
6.420507042E0,-4.001268674E0,1.830024133E0,6.428944174E-1,4.446622602E0
6.430458042E0,-4.349596959E0,2.289212410E0,2.561630825E-1,4.921900719E0
6.440409042E0,-4.780070729E0,3.005895107E0,-3.007994477E-1,5.654640738E0
6.450361042E0,-5.292952234E0,3.654489902E0,-9.277905715E-1,6.498571777E0
6.460312042E0,-5.714702543E0,4.303227954E0,-1.094155551E0,7.236903506E0
6.470263042E0,-6.117473960E0,4.840854875E0,-1.149357945E0,7.885327340E0
6.480214042E0,-6.466985428E0,5.030934992E0,-1.247746704E0,8.287887503E0
6.490166042E0,-6.693754485E0,5.051759266E0,-1.660388221E0,8.548889391E0
6.500117042E0,-7.075321559E0,5.521545621E0,-2.902083056E0,9.432376544E0
6.510068042E0,-7.604922007E0,5.987396801E0,-3.925850995E0,1.044490618E1
6.520020042E0,-7.627499861E0,6.068629244E0,-4.657460464E0,1.080272896E1
6.529971042E0,-7.482931547E0,6.022546753E0,-5.051893752E0,1.085297030E1
6.539922042E0,-6.712031127E0,6.095704191E0,-4.767591602E0,1.024396901E1
6.549873042E0,-4.198034205E0,5.988172141E0,-3.694852647E0,8.193511632E0
6.559825042E0,-1.440738734E0,5.359567223E0,-1.929443756E0,5.875665249E0
6.569776042E0,8.808397686E-1,4.819278064E0,-4.968010765E-1,4.924239136E0
6.579727042E0,1.903457560E0,3.839463646E0,-2.924631089E-1,4.295365693E0
6.589679042E0,2.005127776E0,2.379772916E0,-6.215034753E-1,3.173345727E0
6.599630042E0,2.296170596E0,1.891371365E0,-6.388803770E-1,3.042672047E0
6.609581042E0,1.151350091E0,1.278715897E0,-1.012500939E0,1.996466761E0
6.619533042E0,-1.073485644E0,1.542028881E0,-2.203620867E0,2.895888365E0
6.629484042E0,-2.837577742E0,2.013794519E0,-1.948553626E0,3.987991605E0
6.639435042E0,-5.348630590E0,6.682993269E-1,1.323745304E-1,5.391845343E0
6.649386042E0,-8.265565574E0,-8.559645438E-1,1.043871251E0,8.375077119E0
6.659338042E0,-1.082924687E1,-2.301588042E0,2.404655743E-1,1.107374006E1
6.669289042E0,-1.227415233E1,-3.595298538E0,-1.823534893E0,1.291922082E1
6.679240042E0,-1.232423490E1,-4.509972051E0,-3.380381788E0,1.355188529E1
6.689192042E0,-1.133281259E1,-4.688038478E0,-3.077598343E0,1.264444374E1
6.699143042E0,-8.562249203E0,-3.446521398E0,-1.858717589E0,9.415171387E0
6.709094042E0,-5.427582035E0,-1.549889293E0,-5.566929370E-1,5.671923007E0
6.719045042E0,-3.120874171E0,-4.173684061E-1,1.084260162E-1,3.150525064E0
6.728997042E0,-1.881354500E0,-6.658663005E-1,-5.240384303E-1,2.063368353E0
6.738948042E0,-1.582761755E0,-1.464661447E0,-5.157745604E-1,2.217293694E0
6.748899042E0,-2.078994482E0,-2.148202711E0,4.302002670E-1,3.020275685E0
6.758851042E0,-3.033495135E0,-2.628834482E0,3.411487075E-1,4.028553824E0
6.768802042E0,-3.751885804E0,-2.594929987E0,-5.005678529E-1,4.589213102E0
6.778753042E0,-3.755944356E0,-1.867090217E0,-5.282602662E-1,4.227552814E0
6.788704042E0,-3.198722831E0,-9.077135718E-1,-5.107408386E-1,3.364019602E0
6.798656042E0,-2.657556006E0,-2.264708483E-1,-1.046210137E0,2.865039026E0
6.808607042E0,-2.478816563E0,-1.687728631E-1,-1.005475582E0,2.680297928E0
6.818558042E0,-2.073465063E0,-8.718607843E-2,-5.861728442E-1,2.156491916E0
6.828510042E0,-1.656224418E0,1.402396202E-1,-5.182720524E-1,1.741077941E0
6.838461042E0,-9.417355961E-1,6.585865170E-1,-8.690862805E-1,1.440802935E0
6.848412042E0,-5.083218455E-2,1.481657549E0,-8.099890566E-1,1.689371266E0
6.858363042E0,1.282862888E0,2.335518265E0,-9.408661151E-1,2.825882482E0
6.868315042E0,2.375575346E0,2.675868316E0,-1.296990784E0,3.806023458E0
6.878266042E0,3.081542290E0,2.752401352E0,-1.337578647E0,4.342894510E0
6.888217042E0,3.530937651E0,2.844028391E0,-1.076121642E0,4.659834328E0
6.898169042E0,3.770687234E0,3.050780089E0,-7.739292777E-1,4.911650221E0
6.908120042E0,3.940153576E0,3.521982055E0,-4.201492687E-1,5.301480285E0
6.918071042E0,4.154804278E0,4.245236439E0,-3.811249515E-1,5.952284203E0
6.928023042E0,4.796007316E0,5.683369653E0,-7.405217957E-1,7.473335889E0
6.937974042E0,5.400866107E0,6.342018735E0,-2.969613719E-1,8.335390957E0
6.947925042E0,6.314688849E0,5.681165253E0,-6.907864027E-1,8.522213313E0
6.957876042E0,7.946391799E0,6.146434634E0,-1.989560442E-1,1.004805378E1
6.967826792E0,9.912630329E0,6.345976716E0,1.373004588E0,1.184975958E1
6.977777792E0,1.215064276E1,5.606264759E0,2.971621068E0,1.370762036E1
6.987728792E0,1.361592694E1,3.835562384E0,2.995630028E0,1.445955755E1
6.997680792E0,1.461831746E1,1.635427626E0,3.447748437E0,1.510816991E1
7.007631792E0,1.600103427E1,-3.897262788E-1,3.976894848E0,1.649244303E1
7.017582792E0,1.852319917E1,-7.130205864E-1,3.458370781E0,1.885676627E1
7.027533792E0,2.119762322E1,1.183102226E0,3.085349997E0,2.145363246E1
7.037485792E0,2.123931855E1,2.857252454E0,3.732878260E0,2.175331984E1
7.047436792E0,1.802121220E1,3.078445605E0,5.017154274E0,1.895818434E1
7.057387792E0,1.382545957E1,5.896306536E0,3.058001400E0,1.533822466E1
7.067339792E0,5.879487605E0,8.432857922E0,9.063127251E-1,1.032002277E1
7.077290792E0,-5.299874167E0,6.867188163E0,4.276102720E0,9.671194029E0
7.087241792E0,-8.491509588E0,4.785619152E0,5.176693507E-1,9.760935781E0
7.097192792E0,-1.146389898E1,1.364370589E0,1.669750928E0,1.166492842E1
7.107144792E0,-1.232019097E1,-3.839732033E-1,3.906828833E0,1.293050086E1
7.117095792E0,-6.191617239E0,2.231340178E0,-8.286567311E-1,6.633375838E0
7.127046792E0,-9.563559741E-1,1.360263505E0,7.072441220E-2,1.664312319E0
7.136998792E0,1.751495442E0,-1.186493611E0,4.977559268E-1,2.173307234E0
7.146949792E0,3.653559903E0,-2.058913974E0,-1.757373794E0,4.547085810E0
7.156900792E0,4.225757024E0,-1.485343634E0,-2.891940476E0,5.331659015E0
7.166851792E0,4.303596036E0,-1.196819794E-1,-2.652351984E0,5.056701856E0
7.176803792E0,4.388571282E0,1.603701804E0,-1.631740518E0,4.949140783E0
7.186754792E0,4.074805597E0,1.898859894E0,-5.261068828E-1,4.526201278E0
7.196705792E0,3.414297685E0,9.052384454E-1,-4.886424565E-1,3.565901958E0
7.206657792E0,2.576915300E0,1.985047853E-1,-2.201650648E-1,2.593910035E0
7.216608792E0,1.539879883E0,1.564738297E-1,1.233962624E0,1.979489296E0
7.226559792E0,5.002676714E-1,3.829452628E-1,1.632317931E0,1.749679012E0
7.236510792E0,-3.209207035E-1,5.609894711E-1,7.576225626E-1,9.958369505E-1
7.246462792E0,-1.080843707E0,5.964019632E-1,-8.462909102E-2,1.237368378E0
7.256413792E0,-1.813067938E0,7.375806463E-1,-8.195353670E-1,2.121998769E0
7.266364792E0,-2.188763092E0,6.821572280E-1,-9.447745402E-1,2.479641363E0
7.276316792E0,-1.709100205E0,5.234164327E-1,-6.431773496E-1,1.899648750E0
7.286267792E0,-7.060651772E-1,3.601528162E-1,-6.560722142E-3,7.926418665E-1
7.296218792E0,2.131667151E-1,1.928107667E-1,2.074391846E-1,3.544672841E-1
7.306169792E0,7.881850818E-1,1.335778874E-1,1.236113083E-1,8.089243047E-1
7.316121792E0,1.103381142E0,1.298391777E-1,8.759611443E-2,1.114442119E0
7.326072792E0,1.171981772E0,2.778000462E-1,-2.039963441E-1,1.221609041E0
7.336023792E0,1.042698153E0,3.516328382E-1,-5.283580609E-1,1.220666757E0
7.345975792E0,8.069133481E-1,3.335579252E-1,-6.541011178E-1,1.090971271E0
7.355926792E0,5.049249787E-1,2.668961585E-1,-7.163717718E-1,9.161720957E-1
7.365877792E0,2.350054443E-1,9.663517892E-2,-4.244433908E-1,4.946899116E-1
7.375828792E0,1.283311077E-1,-4.388159931E-2,-1.872477257E-1,2.312059228E-1
7.385780792E0,1.125660641E-1,-1.551973826E-1,-3.971531197E-2,1.957923705E-1
7.395731792E0,1.210662346E-1,-2.257779533E-1,1.099335015E-1,2.787796479E-1
7.405682792E0,5.070003748E-2,-3.075261211E-1,2.230525661E-1,3.832691694E-1
7.415634792E0,-5.731104568E-2,-3.489969134E-1,1.041411035E-1,3.686851922E-1
7.425585792E0,-7.750725545E-2,-3.628548145E-1,-1.811654520E-1,4.129066627E-1
7.435536792E0,9.955615550E-3,-2.914772683E-1,-1.548190677E-1,3.301924529E-1
7.445487792E0,1.817856223E-1,-1.630367446E-1,-1.058486366E-1,2.661408019E-1
7.455439792E0,3.158352339E-1,-2.489452064E-2,-2.741420281E-1,4.189576156E-1
7.465390792E0,3.843589003E-1,-3.317710161E-3,-1.249691780E-1,4.041782612E-1
7.475341792E0,4.800268766E-1,-2.861627340E-2,-1.501388101E-1,5.037721268E-1
7.485293792E0,5.178504682E-1,8.970330477E-2,-3.092111425E-1,6.097764516E-1
7.495244792E0,4.122642253E-1,1.874430227E-1,-3.751114556E-1,5.880521086E-1
7.505195792E0,1.192462157E-1,3.903881836E-1,-4.446349959E-1,6.035916446E-1
7.515146792E0,-3.499695978E-1,7.008911222E-1,-5.643697464E-1,9.655259164E-1
7.525098792E0,-9.651396614E-1,1.007779312E0,-4.760079391E-1,1.474346386E0
7.535049792E0,-1.678650098E0,1.229194658E0,-3.468791981E-1,2.109291549E0
7.545000792E0,-2.278004613E0,1.379084523E0,-4.816293061E-1,2.706131173E0
7.554952792E0,-2.590113051E0,1.553096491E0,-3.076791720E-1,3.035697745E0
7.564903792E0,-2.623052171E0,1.716961201E0,1.255550690E-1,3.137534467E0
7.574854792E0,-2.540928612E0,1.862498984E0,2.663311712E-1,3.161669332E0
7.584805792E0,-2.501927099E0,2.038858024E0,2.370028532E-1,3.236163099E0
7.594757792E0,-2.586497133E0,2.269088048E0,4.668370930E-1,3.472270850E0
7.604708792E0,-2.791614827E0,2.202128658E0,1.128263530E0,3.730343491E0
7.614659792E0,-3.133369671E0,1.982093255E0,1.107632287E0,3.869566959E0
7.624611792E0,-3.503044678E0,1.968099114E0,7.602023542E-1,4.089332923E0
7.634562792E0,-3.918703651E0,2.313545598E0,5.740783902E-1,4.586752395E0
7.644513792E0,-4.321515706E0,2.827381952E0,9.286200721E-2,5.165095357E0
7.654464792E0,-4.574198160E0,2.897292432E0,-1.165275162E0,5.538542990E0
7.664416792E0,-5.012087077E0,3.900458876E0,-6.932716155E-1,6.388679194E0
7.674367792E0,-5.494213396E0,5.248494684E0,-2.342312364E-1,7.601838038E0
7.684318792E0,-6.221509960E0,5.721947243E0,-1.196555500E0,8.536955634E0
7.694270792E0,-7.227601765E0,5.995324455E0,-1.895187843E0,9.579868452E0
7.704221792E0,-8.427254536E0,6.042187550E0,-2.173866141E0,1.059492064E1
7.714172792E0,-9.568650327E0,6.296744329E0,-2.742012019E0,1.177822941E1
7.724123792E0,-1.051399307E1,6.896923594E0,-4.254544621E0,1.327451526E1
7.734075792E0,-1.072819529E1,6.724530135E0,-6.025205482E0,1.402200345E1
7.744026792E0,-9.477654203E0,5.864019966E0,-6.980680865E0,1.315076289E1
7.753977792E0,-7.579088423E0,5.548811188E0,-5.606523206E0,1.093914939E1
7.763928792E0,-4.600415028E0,5.765218978E0,-3.365372570E0,8.107237559E0
7.773880792E0,2.818884194E-2,5.874284168E0,-3.362745416E-1,5.883968870E0
7.783831792E0,3.216209514E0,5.558519905E0,4.892370818E-1,6.440535699E0
7.793782792E0,3.379934476E0,4.583610131E0,-2.083724295E0,6.064267955E0
7.803734792E0,2.571403130E0,2.989267965E0,-3.966451721E0,5.592904101E0
7.813685792E0,1.209673728E0,1.954742319E0,-3.200755908E0,3.940706338E0
7.823636792E0,-2.366656442E0,1.009489623E0,-4.686362082E-1,2.615291936E0
7.833587792E0,-5.037798454E0,-1.624561161E-1,4.176741423E-1,5.057692847E0
7.843539792E0,-5.173767267E0,1.247129238E-1,-1.995912711E0,5.546808866E0
7.853490792E0,-4.713537017E0,1.197919071E-2,-2.379882259E0,5.280285435E0
7.863441792E0,-4.875843444E0,-2.378647327E-1,-1.721272500E0,5.176215600E0
7.873393792E0,-6.357031462E0,-7.458328217E-1,-7.738154031E-1,6.447240175E0
7.883344792E0,-8.215732094E0,-1.971221527E0,1.080755487E-1,8.449594574E0
7.893295792E0,-9.945110443E0,-3.505229198E0,-6.329996860E-1,1.056373713E1
7.903246792E0,-1.100945572E1,-4.879151798E0,-2.959669359E0,1.240055967E1
7.913198792E0,-1.113373361E1,-5.647675325E0,-4.216407911E0,1.317703898E1
7.923149792E0,-1.022143465E1,-5.373623344E0,-3.819331682E0,1.216309371E1
7.933100792E0,-8.386776016E0,-4.243782236E0,-3.207642758E0,9.931599653E0
7.943052792E0,-6.346222299E0,-2.749717480E0,-2.944377136E0,7.516970161E0
7.953003792E0,-4.167683648E0,-7.303605044E-1,-2.265195556E0,4.799387915E0
7.962954792E0,-2.139366399E0,9.092016882E-1,-7.567320317E-1,2.444622602E0
7.972906000E0,-1.095695708E0,4.988084257E-1,-6.314978287E-2,1.205548350E0
7.982858000E0,-7.076037258E-1,-6.353993833E-1,-1.056720507E-1,9.568709377E-1
7.992809000E0,-8.299789327E-1,-1.437507563E0,2.207166034E-1,1.674517495E0
8.002760000E0,-1.481723330E0,-2.125226662E0,-1.405395824E-1,2.594579690E0
8.012711000E0,-2.165624783E0,-2.092758243E0,-3.470579767E-1,3.031504083E0
8.022663000E0,-2.176551182E0,-1.033707621E0,1.343264041E-1,2.413290301E0
8.032614000E0,-1.492860814E0,4.315332860E-1,1.113956708E-2,1.554020102E0
8.042565000E0,-9.367777419E-1,1.664786496E0,-2.764487912E-1,1.930152986E0
8.052517000E0,-3.842712651E-1,2.407392824E0,-4.934541303E-1,2.487308102E0
8.062468000E0,-4.120869085E-2,2.693620462E0,-2.194196910E-1,2.702856702E0
8.072419000E0,2.664454843E-1,2.905810656E0,3.677278841E-1,2.941080169E0
8.082370000E0,1.273544327E0,3.379750289E0,1.191242099E-1,3.613698624E0
8.092322000E0,2.311737346E0,3.829666051E0,-3.678436224E-1,4.488405124E0
8.102273000E0,3.186152487E0,4.411199715E0,-2.578646223E-1,5.447636621E0
8.112224000E0,4.323761036E0,5.204994323E0,-3.878024717E-1,6.777703605E0
8.122176000E0,5.597588076E0,5.957155001E0,-3.952658578E-1,8.183943003E0
8.132127000E0,7.075551354E0,6.314610497E0,-6.496432006E-1,9.505775559E0
8.142078000E0,8.643467029E0,6.341970788E0,-7.828873582E-1,1.074909430E1
8.152029000E0,1.003219770E1,6.469135450E0,2.953044172E-1,1.194076668E1
8.161981000E0,1.088220393E1,5.140990115E0,4.836327083E-1,1.204516677E1
8.171932000E0,1.190504684E1,4.910565965E0,-9.907757552E-1,1.291609210E1
8.181883000E0,1.317020772E1,4.511254930E0,-1.104046555E0,1.396512482E1
8.191835000E0,1.443073527E1,2.534559240E0,-4.237184823E-1,1.465775045E1
8.201786000E0,1.635632162E1,-1.517463559E-1,9.336718471E-1,1.638365121E1
8.211737000E0,1.866002635E1,-2.128001166E0,1.395775838E0,1.883276832E1
8.221688000E0,2.070069175E1,-1.797875556E0,1.600771179E0,2.084018867E1
8.231640000E0,2.187417180E1,2.725369674E-1,1.318579874E0,2.191557257E1
8.241591000E0,2.207163929E1,3.796867265E0,7.830390935E-1,2.240952057E1
8.251542000E0,2.133482697E1,8.668622335E0,2.893454612E0,2.320973792E1
8.261493000E0,1.320542317E1,1.116580091E1,1.350863667E0,1.734598350E1
8.271445000E0,1.509320434E0,9.523273010E0,4.508096849E0,1.064395200E1
8.281396000E0,-6.632657513E0,6.209301558E0,5.377847958E0,1.055787953E1
8.291347000E0,-8.661947154E0,3.118996630E0,-1.011562314E0,9.261788531E0
8.301299000E0,-9.942855756E0,-1.443941254E0,-1.184040266E0,1.011668415E1
8.311250000E0,-9.041228551E0,-1.503517950E0,-4.490771256E-2,9.165500349E0
8.321201000E0,-6.710329002E0,-3.706953460E-1,3.036137491E0,7.374554985E0
8.331152000E0,-3.629827808E0,-1.059758720E0,1.766306001E0,4.173556679E0
8.341104000E0,-8.484220742E-1,-2.010007862E0,-2.229589083E0,3.119458142E0
8.351055000E0,2.652520968E0,-2.827929837E-1,-3.894343858E0,4.720355224E0
8.361006000E0,5.169816304E0,1.121671963E0,-3.179549811E0,6.172089242E0
8.370958000E0,5.863598966E0,1.066098272E0,-1.516984233E0,6.149764184E0
8.380909000E0,5.231115589E0,1.841260142E0,-5.324661684E-1,5.571205385E0
8.390860000E0,3.521577428E0,1.572689926E0,-9.295903444E-3,3.856805362E0
8.400811000E0,2.531623353E0,5.227159363E-1,1.715154997E-1,2.590707687E0
8.410763000E0,2.287558379E0,-9.133292377E-2,2.747444375E-1,2.305807786E0
8.420714000E0,1.717282652E0,-3.144299287E-1,6.997843905E-1,1.880857273E0
8.430665000E0,7.947134981E-1,-2.445481002E-2,1.001286856E0,1.278570667E0
8.440616000E0,-3.727046320E-1,5.753432161E-1,3.247777462E-1,7.585572776E-1
8.450568000E0,-1.521820319E0,7.780942494E-1,-4.154468648E-1,1.758966697E0
8.460519000E0,-2.159102945E0,6.877483356E-1,-4.265027802E-1,2.305781412E0
8.470470000E0,-1.916174523E0,5.583032602E-1,-1.979911074E-1,2.005648975E0
8.480422000E0,-1.069290413E0,2.539726424E-1,-3.162042663E-1,1.143621103E0
8.490373000E0,-5.837823562E-3,-5.087954700E-2,-2.481160712E-1,2.533463899E-1
8.500324000E0,8.297185855E-1,-1.182032186E-1,3.008895314E-1,8.904714718E-1
8.510275000E0,1.263865577E0,-4.665668786E-2,2.393477328E-1,1.287175349E0
8.520227000E0,1.258772067E0,5.878907561E-2,-7.977122426E-2,1.262666512E0
8.530178000E0,9.045737632E-1,7.021628916E-2,-4.822564200E-2,9.085756616E-1
8.540129000E0,5.667423273E-1,-9.656559706E-2,-2.679369628E-1,6.342806919E-1
8.550080000E0,4.923639900E-1,-2.500164163E-1,-3.696260364E-1,6.644952324E-1
8.560032000E0,6.147180008E-1,-1.931148219E-1,-3.319664593E-1,7.248263827E-1
8.569983000E0,6.453653046E-1,-8.475539088E-2,-7.185046899E-1,9.694992739E-1
8.579934000E0,4.139142365E-1,-9.176854134E-2,-7.080989119E-1,8.253184412E-1
8.589886000E0,1.705401841E-1,-3.072682589E-1,-5.317024489E-1,6.373423190E-1
8.599837000E0,1.073318560E-1,-4.686964345E-1,-1.746773084E-1,5.115746642E-1
8.609788000E0,1.963706247E-1,-3.035967922E-1,2.823605821E-2,3.626702489E-1
8.619739000E0,1.399133456E-1,-1.720221609E-1,2.656729209E-1,3.460483623E-1
8.629691000E0,4.698369339E-2,-1.481427169E-1,3.438734369E-1,3.773627865E-1
8.639642000E0,4.517149508E-2,-1.101469249E-1,3.118799579E-1,3.338291736E-1
8.649593000E0,1.197871562E-1,-2.421916723E-2,2.465805924E-1,2.752045047E-1
8.659544000E0,1.903252615E-1,3.973241508E-2,1.536309135E-1,2.477999749E-1
8.669496000E0,1.891373996E-1,2.114937901E-2,1.265980661E-1,2.285767322E-1
8.679447000E0,1.082147124E-1,3.121068299E-2,-5.613553606E-2,1.258400935E-1
8.689398000E0,-3.621853083E-2,2.664248729E-1,-3.889239677E-1,4.728169281E-1
8.699350000E0,-2.395418604E-1,4.994247222E-1,-8.266968175E-1,9.951045091E-1
8.709301000E0,-3.893353924E-1,6.241335529E-1,-1.073382733E0,1.301259094E0
8.719252000E0,-5.216502813E-1,8.417458695E-1,-1.088781887E0,1.471768026E0
8.729203000E0,-6.982975897E-1,9.373250413E-1,-6.002354709E-1,1.313956003E0
8.739155000E0,-9.176360044E-1,8.154146880E-1,-6.600231779E-1,1.393767393E0
8.749106000E0,-1.087880758E0,9.830783343E-1,-4.617755239E-1,1.537258661E0
8.759057000E0,-1.401219450E0,1.367864885E0,-2.616757643E-1,1.975587127E0
8.769009000E0,-1.889129250E0,1.748391740E0,-3.542243242E-1,2.598299034E0
8.778960000E0,-2.455829989E0,1.945579147E0,-2.555642545E-1,3.143515905E0
8.788911000E0,-2.903616196E0,2.082767690E0,2.128507096E-2,3.573424313E0
8.798862000E0,-3.142141372E0,2.141574308E0,2.517249727E-1,3.810873703E0
8.808814000E0,-3.171956032E0,2.248431589E0,3.802011279E-1,3.906571717E0
8.818765000E0,-3.059662594E0,2.568111733E0,2.620780528E-1,4.003175985E0
8.828716000E0,-2.988051744E0,3.023844890E0,5.246237000E-2,4.251451922E0
8.838667000E0,-3.197545786E0,3.442701412E0,-4.315783095E-1,4.718342072E0
8.848619000E0,-3.621679421E0,3.814587836E0,-8.172583151E-1,5.323115004E0
8.858570000E0,-4.186485370E0,4.068009086E0,-1.126034571E0,5.945024099E0
8.868521000E0,-4.831806601E0,4.210388787E0,-1.209743310E0,6.522055477E0
8.878472000E0,-5.430519676E0,4.135346791E0,-1.173342712E0,6.925920167E0
8.888424000E0,-5.983894318E0,4.005740917E0,-1.714020637E0,7.402082021E0
8.898375000E0,-6.771142384E0,4.102646822E0,-2.096323290E0,8.189911567E0
8.908326000E0,-7.628721929E0,4.720608639E0,-2.050929016E0,9.202600394E0
8.918278000E0,-8.441294285E0,5.393944758E0,-2.412964051E0,1.030400334E1
8.928229000E0,-8.749084700E0,6.060858294E0,-3.396174533E0,1.117204045E1
8.938180000E0,-8.381794188E0,6.363624197E0,-4.703409054E0,1.152702232E1
8.948131000E0,-7.181609321E0,6.502708992E0,-4.813850679E0,1.081822051E1
8.958083000E0,-5.115212665E0,6.934031779E0,-3.276934018E0,9.218703481E0
8.968034542E0,-2.427292653E0,7.244179791E0,-2.039198332E0,7.907478758E0
8.977985542E0,-3.583173752E-2,6.817017884E0,-2.810770013E0,7.373835149E0
8.987936542E0,1.272762262E0,6.131432433E0,-4.631307623E0,7.788671116E0
8.997888542E0,1.054148902E0,5.036786301E0,-5.248629754E0,7.350412263E0
9.007839542E0,-3.318154550E-1,3.349673381E0,-4.720016901E0,5.797324624E0
9.017790542E0,-2.340815257E0,2.035626853E0,-3.156794202E0,4.425894530E0
9.027742542E0,-4.585137423E0,3.629881310E-1,-9.686865824E-1,4.700382885E0
9.037693542E0,-5.698825014E0,-1.472696691E0,-4.327869290E-1,5.901927364E0
9.047644542E0,-5.301883855E0,-1.832344893E0,-2.418807320E0,6.108853335E0
9.057595542E0,-4.796730031E0,-1.717264087E0,-3.457994805E0,6.157543586E0
9.067547542E0,-4.787359284E0,-6.759381294E-1,-3.715116758E0,6.097359575E0
9.077498542E0,-5.508028028E0,-1.027093835E0,-5.750995333E-1,5.632409251E0
9.087449542E0,-6.791460289E0,-2.788061766E0,9.723590724E-1,7.405585961E0
9.097400542E0,-7.718380210E0,-3.064543265E0,-9.631119932E-1,8.360167654E0
9.107352542E0,-8.156002201E0,-2.952053361E0,-1.949502191E0,8.890194022E0
9.117303542E0,-8.087627785E0,-3.422001100E0,-2.419280798E0,9.108937057E0
9.127254542E0,-7.095915452E0,-3.676119922E0,-3.125339105E0,8.581003339E0
9.137206542E0,-5.568139159E0,-3.368888501E0,-2.762028793E0,7.069822238E0
9.147157542E0,-3.916183208E0,-2.783942987E0,-1.361758638E0,4.994118147E0
9.157108542E0,-2.466722183E0,-2.324890366E0,-8.131899686E-1,3.485844441E0
9.167059542E0,-1.588119559E0,-2.206671944E0,-9.688368559E-1,2.886203329E0
9.177011542E0,-1.479871225E0,-2.452588878E0,-9.191444398E-1,3.008328032E0
9.186962542E0,-2.127094848E0,-2.955632442E0,-2.953428626E-3,3.641470080E0
9.196913542E0,-3.142505946E0,-3.255098176E0,9.358515429E-1,4.620262532E0
9.206864542E0,-4.121339201E0,-3.300446842E0,6.495923299E-1,5.319807925E0
9.216816542E0,-4.301665870E0,-2.794559192E0,-1.115590274E-1,5.130919582E0
9.226767542E0,-3.361139478E0,-1.418626319E0,2.528845487E-1,3.657008316E0
9.236718542E0,-1.962516485E0,-6.632321298E-2,8.911951876E-1,2.156408724E0
9.246670542E0,-8.102463341E-1,6.189260226E-1,8.108164376E-1,1.302686393E0
9.256621542E0,-1.544810987E-1,8.223167413E-1,7.291846293E-1,1.109855602E0
9.266572542E0,2.723092183E-1,9.468261820E-1,7.715383512E-1,1.251360682E0
9.276523542E0,5.631735523E-1,1.204022979E0,1.167481974E0,1.769138193E0
9.286475542E0,7.690952383E-1,1.624384575E0,1.464982460E0,2.318686339E0
9.296426542E0,1.028171915E0,2.319202779E0,1.523838193E0,2.959378627E0
9.306377542E0,1.302981257E0,3.102823817E0,1.432860196E0,3.657644615E0
9.316328542E0,1.748858786E0,4.012431301E0,1.530350822E0,4.636818483E0
9.326280542E0,2.460190258E0,5.022783973E0,1.727171609E0,5.853547362E0
9.336231542E0,3.543158624E0,6.003458517E0,1.649662088E0,7.163579567E0
9.346182542E0,4.629247649E0,6.636116141E0,1.722982518E0,8.272644075E0
9.356133542E0,5.913297375E0,7.621185452E0,2.215775328E0,9.897434711E0
9.366085542E0,6.206984891E0,6.630863587E0,4.194121249E0,1.000428240E1
9.376036542E0,6.203431538E0,6.022328067E0,3.572497905E0,9.354877844E0
9.385987542E0,7.677522790E0,7.582857538E0,4.648611288E0,1.174962432E1
9.395939542E0,9.449412151E0,7.265298180E0,1.962610040E0,1.208005736E1
9.405890542E0,1.200955413E1,5.715816438E0,1.940902544E0,1.344124438E1
9.415841542E0,1.524166105E1,3.500187728E0,4.116513494E0,1.617112331E1
9.425792542E0,1.838339224E1,5.513690472E-1,3.725720683E0,1.876523682E1
9.435744542E0,2.154430932E1,-9.825994474E-1,2.297528028E0,2.168873903E1
9.445695542E0,2.440306918E1,1.013369250E0,2.859468548E0,2.459091831E1
9.455646542E0,2.295412446E1,3.920421270E0,2.901492780E0,2.346657609E1
9.465597542E0,1.843488633E1,5.918823579E0,2.880247506E0,1.957481372E1
9.475549542E0,1.241946500E1,7.688064151E0,-7.315553829E-1,1.462479451E1
9.485500542E0,2.217864392E0,6.678762808E0,-6.781907693E-1,7.069988531E0
9.495451542E0,-7.411508977E0,4.783106604E0,7.206329302E-1,8.850304284E0
9.505403542E0,-1.028056287E1,3.318504798E0,-2.170528696E0,1.101878586E1
9.515354542E0,-1.475705785E1,-5.092971611E-1,3.514743787E0,1.517839135E1
